Date,ISO,Type,Death,Dollars 
/10/1984,RWA,Drought,0,0
/12/1989,RWA,Drought,0,0
/11/1999,RWA,Drought,0,0
30/10/2001,RWA,Riverine flood,0,0
26/04/2002,RWA,Riverine flood,0,0
/03/2003,RWA,Drought,0,0
03/02/2007,RWA,Riverine flood,9,0
03/02/2008,RWA,Ground movement,0,0
26/03/2010,RWA,Landslide,0,0
25/04/2011,RWA,Riverine flood,0,0
03/04/2015,RWA,Riverine flood,0,0
07/05/2016,RWA,Landslide,0,0
13/09/1928,KNA,Tropical cyclone,0,0
/11/1984,KNA,Tropical cyclone,0,Klaus
17/09/1989,KNA,Tropical cyclone,46000,Hugo
05/09/1995,KNA,Tropical cyclone,197000,Luis
17/11/1999,KNA,Tropical cyclone,41400,Lenny
25/09/1963,LCA,Tropical cyclone,3465,Edith
31/07/1980,LCA,Tropical cyclone,87990,Allen
08/09/1986,LCA,Tropical cyclone,0,Danielle
11/09/1988,LCA,Tropical cyclone,2500,Gilbert
/10/1996,LCA,Landslide,0,0
08/09/2004,LCA,Tropical cyclone,500,Ivan
29/11/2007,LCA,Ground movement,0,0
30/10/2010,LCA,Tropical cyclone,500,Hurricane Tomas
23/12/2013,LCA,Riverine flood,0,0
28/09/2016,LCA,Extra-tropical storm,0,Hurricane Matthew
10/07/1960,LCA,Tropical cyclone,0,Abby
07/09/1967,LCA,Tropical cyclone,3000,Beulah
/09/1983,LCA,--,1290,0
/09/1987,LCA,Tropical cyclone,0,Emily
10/09/1994,LCA,Tropical cyclone,0,Debby
17/11/1999,LCA,Tropical cyclone,0,Lenny
17/08/2007,LCA,Tropical cyclone,40000,Dean
06/10/2010,LCA,Flash flood,0,0
/01/2010,LCA,Drought,0,0
28/09/2016,LCA,Extra-tropical storm,0,Hurricane Matthew
23/09/1955,VCT,Tropical cyclone,0,Janet
17/10/1971,VCT,Ash fall,0,Mount Soufriere
13/04/1979,VCT,Ash fall,0,Mount Soufriere
08/09/1986,VCT,--,0,0
/09/1987,VCT,--,5000,0
17/11/1999,VCT,Tropical cyclone,0,Lenny
08/09/2004,VCT,Tropical cyclone,5000,Ivan
29/10/2010,VCT,Tropical cyclone,25000,Hurricane Tomas
11/04/2011,VCT,Riverine flood,0,0
28/09/2016,VCT,Extra-tropical storm,0,Hurricane Matthew
13/06/1964,WSM,Convective storm,0,0
10/02/1968,WSM,Tropical cyclone,238,0
/07/1983,WSM,--,31600,0
01/02/1990,WSM,Tropical cyclone,200000,Ofa
15/04/2001,WSM,Flash flood,1500,0
16/02/2005,WSM,Tropical cyclone,0,Olaf
13/12/2012,WSM,Tropical cyclone,133000,Cyclone Evan
//1983,STP,Drought,0,0
/02/1982,SAU,Convective storm,0,0
08/04/2002,SAU,Riverine flood,0,0
11/11/2003,SAU,Riverine flood,0,0
22/01/2005,SAU,Flash flood,0,0
24/11/2009,SAU,Riverine flood,900000,0
10/07/2010,SAU,Riverine flood,0,0
14/04/2012,SAU,Riverine flood,0,0
16/11/2013,SAU,Riverine flood,0,0
17/11/2015,SAU,--,0,0
08/04/2016,SAU,Flash flood,0,0
//1910,SEN,Drought,0,0
20/02/1966,SEN,Coastal flood,50,0
/01/1969,SEN,Drought,74800,0
/12/1978,SEN,--,2000,0
//1982,SEN,Drought,0,0
/11/1985,SEN,--,0,0
/07/1993,SEN,--,0,0
/07/1998,SEN,--,0,0
/08/1999,SEN,Convective storm,0,0
09/01/2002,SEN,Riverine flood,40979,0
08/08/2003,SEN,Riverine flood,0,0
20/08/2005,SEN,Riverine flood,0,0
15/08/2008,SEN,Flash flood,0,0
12/08/2010,SEN,Riverine flood,0,0
01/08/2011,SEN,Riverine flood,0,0
15/08/2012,SEN,Riverine flood,10000,0
/09/2014,SEN,Drought,0,0
/07/2007,SRB,Heat wave,0,0
15/01/2009,SRB,Severe winter conditions,0,0
28/01/2010,SRB,Cold wave,0,0
17/05/2010,SRB,Riverine flood,0,0
03/12/2010,SRB,Riverine flood,0,0
06/01/2012,SRB,Severe winter conditions,0,0
07/12/2012,SRB,Cold wave,0,0
14/03/2013,SRB,Flash flood,0,0
16/04/2014,SRB,Riverine flood,0,0
06/08/2014,SRB,Riverine flood,0,0
06/03/2016,SRB,Flash flood,100000,0
28/11/1992,SCG,Riverine flood,0,0
28/12/1999,SCG,--,0,0
/07/2000,SCG,Heat wave,0,0
28/12/2000,SCG,Riverine flood,0,0
11/06/2002,SCG,--,0,0
20/04/2005,SCG,Riverine flood,0,0
21/02/2006,SCG,Riverine flood,0,0
13/08/1997,SYC,--,1700,0
26/12/2004,SYC,Tsunami,30000,0
24/01/2014,SYC,Riverine flood,0,0
26/07/1984,SLE,--,0,0
/06/1999,SLE,--,0,0
14/08/2005,SLE,Flash flood,0,0
13/08/2009,SLE,Riverine flood,0,0
/08/2010,SLE,Riverine flood,0,0
02/01/2013,SLE,--,0,0
05/09/2015,SLE,--,0,0
21/06/1975,SLE,--,3600,0
29/07/1996,SLE,--,0,0
/07/2004,SLE,Riverine flood,0,0
/08/2007,SLE,Riverine flood,0,0
09/08/2010,SLE,Landslide,0,0
10/08/2011,SLE,Riverine flood,0,0
05/09/2015,SLE,--,0,0
20/07/1998,SVK,Riverine flood,45000,0
/10/2000,SVK,Forest fire,0,0
16/08/2002,SVK,Riverine flood,3000,0
27/07/2004,SVK,Riverine flood,0,0
17/03/2005,SVK,Riverine flood,0,0
28/03/2006,SVK,Riverine flood,0,0
/07/2007,SVK,Heat wave,0,0
01/06/2010,SVK,Riverine flood,0,0
/01/2012,SVK,Cold wave,0,0
12/04/1998,SVN,Ground movement,0,0
12/07/2004,SVN,Ground movement,10000,0
17/01/2007,SVN,Extra-tropical storm,100000,Kyrill
05/11/2012,SVN,Riverine flood,265000,0
13/09/2014,SVN,Riverine flood,0,0
30/04/1939,SLB,Tsunami,0,0
14/11/1966,SLB,Tropical cyclone,0,Angela
11/12/1968,SLB,Tropical cyclone,0,Becky
21/07/1975,SLB,Tsunami,0,0
18/02/1979,SLB,Tropical cyclone,0,Kerry
14/03/1985,SLB,Tropical cyclone,0,Hina
10/08/1988,SLB,Ground movement,0,0
04/01/1993,SLB,Tropical cyclone,0,Nina
/08/1998,SLB,Drought,0,0
26/01/2003,SLB,Tropical cyclone,0,Beni
01/04/2007,SLB,Tsunami,0,0
03/01/2010,SLB,Ground movement,0,0
15/03/2010,SLB,Tropical cyclone,0,"Cyclone ""Ului"""
01/02/2012,SLB,Flash flood,0,0
29/08/2013,SLB,Riverine flood,2000,0
06/03/2015,SLB,Tropical cyclone,0,Cyclone 'Pam'
//2015,SLB,Drought,0,0
/11/1961,SOM,--,0,0
/09/1969,SOM,Drought,0,0
/11/1977,SOM,Riverine flood,0,0
/04/1981,SOM,Flash flood,0,0
/05/1987,SOM,--,0,0
//1988,SOM,Drought,0,0
/03/1989,SOM,--,0,0
/11/1994,SOM,Tropical cyclone,0,0
13/06/1996,SOM,Riverine flood,0,0
19/10/1997,SOM,Riverine flood,0,0
01/05/2000,SOM,Riverine flood,0,0
20/11/2000,SOM,Riverine flood,0,0
08/11/2002,SOM,Riverine flood,0,0
18/08/2003,SOM,Riverine flood,0,0
26/12/2004,SOM,Tsunami,100000,0
23/04/2005,SOM,Flash flood,20,0
//2005,SOM,Drought,0,0
04/08/2006,SOM,Flash flood,0,0
26/10/2006,SOM,Riverine flood,0,0
01/09/2007,SOM,Riverine flood,0,0
03/11/2008,SOM,Flash flood,0,0
23/10/2009,SOM,Flash flood,0,0
24/04/2010,SOM,Riverine flood,0,0
04/11/2011,SOM,Riverine flood,0,0
21/11/2012,SOM,Riverine flood,0,0
01/05/2013,SOM,Riverine flood,0,0
/08/2013,SOM,Riverine flood,0,0
/07/2014,SOM,Drought,0,0
02/11/2015,SOM,Tropical cyclone,0,Cyclone Chapala
/03/2015,SOM,--,0,0
06/04/2016,SOM,Flash flood,0,0
/11/1952,ZAF,--,0,0
//1964,ZAF,Drought,0,0
29/09/1969,ZAF,Ground movement,0,0
/02/1977,ZAF,--,0,0
/08/1980,ZAF,Drought,0,0
/03/1982,ZAF,Drought,0,0
24/11/1983,ZAF,--,0,0
/11/1984,ZAF,Convective storm,50000,0
27/06/1987,ZAF,Ground movement,0,0
05/01/1988,ZAF,Ground movement,0,0
/10/1988,ZAF,Drought,0,0
18/10/1990,ZAF,Ground movement,0,0
07/09/1991,ZAF,Forest fire,0,0
06/10/1993,ZAF,Riverine flood,0,0
19/06/1994,ZAF,--,0,0
/12/1995,ZAF,Drought,0,0
09/02/1996,ZAF,Riverine flood,6860,0
06/07/1996,ZAF,Cold wave,0,0
21/07/1997,ZAF,Ground movement,0,0
21/04/1998,ZAF,"Land fire (Brush, Bush, Pastur",0,0
29/08/1999,ZAF,Convective storm,25000,0
21/12/1999,ZAF,Riverine flood,6300,0
15/01/2000,ZAF,"Land fire (Brush, Bush, Pastur",10000,0
19/11/2000,ZAF,Flash flood,0,0
02/02/2000,ZAF,Convective storm,0,0
03/07/2001,ZAF,--,0,0
06/09/2001,ZAF,"Land fire (Brush, Bush, Pastur",0,0
19/12/2001,ZAF,Flash flood,0,0
11/04/2002,ZAF,Convective storm,41,0
15/07/2002,ZAF,Convective storm,5000,0
09/09/2002,ZAF,Convective storm,9000,0
18/08/2003,ZAF,--,0,0
/01/2004,ZAF,Drought,0,0
26/03/2006,ZAF,Riverine flood,71000,0
21/05/2007,ZAF,Cold wave,0,0
27/07/2007,ZAF,Forest fire,0,0
14/11/2008,ZAF,Convective storm,0,0
03/01/2009,ZAF,Convective storm,0,0
12/07/2009,ZAF,Riverine flood,0,0
15/12/2010,ZAF,Convective storm,0,0
02/10/2011,ZAF,Convective storm,0,0
/01/2012,ZAF,Tropical cyclone,0,Tropical Storm Dando
01/06/2013,ZAF,Convective storm,0,0
05/08/2014,ZAF,Ground movement,0,0
01/01/2016,ZAF,Heat wave,0,0
09/11/2016,ZAF,Flash flood,100000,0
03/10/2008,SSD,Riverine flood,0,0
//2009,SSD,Drought,0,0
/08/2010,SSD,Riverine flood,0,0
01/08/2012,SSD,Riverine flood,0,0
/08/2013,SSD,Riverine flood,0,0
/02/2016,SSD,Drought,0,0
21/10/1907,SUN,Ground movement,0,0
10/07/1923,SUN,Convective storm,0,0
//1930,SUN,Ground movement,0,0
//1934,SUN,Ground movement,0,0
//1949,SUN,--,0,0
20/03/1956,SUN,Ash fall,0,Mount Bezymianny
26/04/1966,SUN,Ground movement,300000,0
17/05/1976,SUN,Ground movement,85000,0
06/08/1981,SUN,--,0,0
/07/1982,SUN,--,0,0
02/04/1983,SUN,Ground movement,0,0
05/05/1983,SUN,--,0,0
19/03/1984,SUN,Ground movement,0,0
/06/1984,SUN,Convective storm,0,0
/03/1985,SUN,--,0,0
13/10/1985,SUN,Ground movement,0,0
13/05/1986,SUN,Ground movement,0,0
16/03/1987,SUN,Landslide,0,0
09/01/1987,SUN,Avalanche,0,0
07/12/1988,SUN,Ground movement,14000000,0
/03/1989,SUN,Landslide,0,0
10/03/1989,SUN,--,423000,0
30/05/1990,SUN,Ground movement,0,0
13/07/1990,SUN,Avalanche,0,0
05/05/1990,SUN,Riverine flood,118600,0
01/12/1990,SUN,Ground movement,0,0
31/01/1991,SUN,Ground movement,0,0
29/04/1991,SUN,Ground movement,1700000,0
27/04/1991,SUN,--,2000000,0
18/04/1991,SUN,Ground movement,0,0
/10/1953,ESP,--,0,0
/10/1957,ESP,--,0,0
/01/1971,ESP,Cold wave,100000,0
/11/1972,ESP,--,20000,0
19/10/1973,ESP,Flash flood,400000,0
02/08/1979,ESP,Flash flood,0,0
//1981,ESP,Drought,1460000,0
/11/1982,ESP,--,300000,0
01/11/1983,ESP,--,0,0
10/08/1984,ESP,Forest fire,0,0
06/08/1985,ESP,"Land fire (Brush, Bush, Pastur",0,0
12/09/1985,ESP,Forest fire,0,0
04/11/1987,ESP,Riverine flood,1283000,0
04/09/1989,ESP,--,0,0
11/12/1990,ESP,--,0,0
/09/1990,ESP,Drought,4500000,0
02/04/1994,ESP,--,0,0
04/07/1994,ESP,Forest fire,0,0
25/07/1995,ESP,Heat wave,0,0
07/08/1996,ESP,Mudslide,20000,0
28/09/1997,ESP,Riverine flood,0,0
/07/1998,ESP,Forest fire,42108,0
27/12/1999,ESP,Extra-tropical storm,100000,Martin
/04/1999,ESP,Drought,3200000,0
//2000,ESP,Forest fire,0,0
05/12/2000,ESP,--,0,0
10/11/2001,ESP,--,72000,0
/01/2003,ESP,Forest fire,0,0
27/03/2004,ESP,Riverine flood,14285,0
28/07/2004,ESP,Forest fire,3000,0
27/12/2005,ESP,Severe winter conditions,0,0
04/08/2006,ESP,Forest fire,659000,0
23/01/2007,ESP,Convective storm,0,0
23/05/2007,ESP,Riverine flood,400000,0
23/01/2009,ESP,Extra-tropical storm,1900000,Klaus
27/02/2010,ESP,Extra-tropical storm,340000,Xynthia
11/05/2011,ESP,Ground movement,200000,0
22/07/2012,ESP,--,0,0
18/06/2013,ESP,Flash flood,0,0
07/01/2014,ESP,Convective storm,0,0
01/11/2015,ESP,Flash flood,0,0
17/12/2016,ESP,Flash flood,50000,0
/10/1953,ESP,--,0,0
/10/1957,ESP,--,0,0
/01/1971,ESP,Cold wave,100000,0
/11/1972,ESP,--,20000,0
19/10/1973,ESP,Flash flood,400000,0
02/08/1979,ESP,Flash flood,0,0
//1981,ESP,Drought,1460000,0
/11/1982,ESP,--,300000,0
01/11/1983,ESP,--,0,0
10/08/1984,ESP,Forest fire,0,0
06/08/1985,ESP,"Land fire (Brush, Bush, Pastur",0,0
12/09/1985,ESP,Forest fire,0,0
04/11/1987,ESP,Riverine flood,1283000,0
04/09/1989,ESP,--,0,0
11/12/1990,ESP,--,0,0
/09/1990,ESP,Drought,4500000,0
02/04/1994,ESP,--,0,0
04/07/1994,ESP,Forest fire,0,0
25/07/1995,ESP,Heat wave,0,0
07/08/1996,ESP,Mudslide,20000,0
28/09/1997,ESP,Riverine flood,0,0
/07/1998,ESP,Forest fire,42108,0
27/12/1999,ESP,Extra-tropical storm,100000,Martin
/04/1999,ESP,Drought,3200000,0
//2000,ESP,Forest fire,0,0
05/12/2000,ESP,--,0,0
10/11/2001,ESP,--,72000,0
/01/2003,ESP,Forest fire,0,0
27/03/2004,ESP,Riverine flood,14285,0
28/07/2004,ESP,Forest fire,3000,0
27/12/2005,ESP,Severe winter conditions,0,0
04/08/2006,ESP,Forest fire,659000,0
23/01/2007,ESP,Convective storm,0,0
23/05/2007,ESP,Riverine flood,400000,0
23/01/2009,ESP,Extra-tropical storm,1900000,Klaus
27/02/2010,ESP,Extra-tropical storm,340000,Xynthia
11/05/2011,ESP,Ground movement,200000,0
22/07/2012,ESP,--,0,0
18/06/2013,ESP,Flash flood,0,0
07/01/2014,ESP,Convective storm,0,0
01/11/2015,ESP,Flash flood,0,0
25/12/1957,LKA,Tropical cyclone,0,0
/09/1966,LKA,--,5000,0
25/12/1969,LKA,--,8500,0
/10/1977,LKA,Landslide,0,0
/05/1978,LKA,--,0,0
24/11/1978,LKA,Tropical cyclone,100000,0
/03/1980,LKA,Drought,0,0
//1981,LKA,Drought,0,0
12/12/1982,LKA,--,0,0
/12/1983,LKA,--,0,0
/11/1984,LKA,--,2000,0
/07/1984,LKA,--,0,0
/01/1986,LKA,--,934,0
/08/1988,LKA,Drought,0,0
06/01/1990,LKA,Riverine flood,0,0
02/06/1991,LKA,Riverine flood,30000,0
/12/1992,LKA,--,2750,0
08/10/1993,LKA,Landslide,0,0
/01/1994,LKA,--,0,0
26/11/1994,LKA,Riverine flood,0,0
09/06/1996,LKA,--,0,0
17/07/1998,LKA,Flash flood,0,0
17/04/1999,LKA,Riverine flood,0,0
18/11/2000,LKA,Riverine flood,3000,0
/02/2001,LKA,--,0,0
16/12/2002,LKA,Riverine flood,0,0
11/12/2004,LKA,Riverine flood,0,0
21/11/2005,LKA,Riverine flood,0,0
12/01/2007,LKA,Riverine flood,0,0
16/12/2007,LKA,Riverine flood,0,0
27/04/2008,LKA,Tropical cyclone,0,Cyclone Nargis
22/11/2008,LKA,Flash flood,0,0
21/11/2009,LKA,Flash flood,0,0
14/05/2010,LKA,Riverine flood,105000,0
05/01/2011,LKA,Riverine flood,200000,0
24/11/2011,LKA,Convective storm,0,0
29/10/2012,LKA,Tropical cyclone,57000,Cyclone Nilam
/01/2012,LKA,Drought,0,0
13/05/2013,LKA,Tropical cyclone,0,Tropical cyclone Mahasen
04/06/2014,LKA,Riverine flood,2000,0
28/10/2014,LKA,--,0,0
06/02/2014,LKA,Riverine flood,0,0
/01/2014,LKA,Drought,25000,0
15/09/2015,LKA,--,0,0
/10/2016,LKA,Drought,20000,0
/07/1978,SDN,--,25000,0
15/08/1983,SDN,--,0,0
/04/1983,SDN,Drought,0,0
01/08/1988,SDN,Riverine flood,0,0
//1990,SDN,Drought,0,0
01/08/1993,SDN,Ground movement,0,0
13/09/1994,SDN,--,0,0
22/10/1996,SDN,Riverine flood,0,0
/12/1996,SDN,Drought,0,0
28/08/1998,SDN,Riverine flood,40000,0
01/08/1999,SDN,Riverine flood,0,0
/10/1999,SDN,--,0,0
/01/2000,SDN,Drought,0,0
03/08/2002,SDN,--,0,0
28/07/2003,SDN,Riverine flood,184000,0
14/07/2005,SDN,Riverine flood,0,0
13/08/2006,SDN,Riverine flood,0,0
03/07/2007,SDN,Riverine flood,300000,0
10/07/2010,SDN,Riverine flood,0,0
03/08/2011,SDN,Convective storm,0,0
01/08/2012,SDN,Riverine flood,0,0
25/07/2014,SDN,Riverine flood,0,0
13/08/2015,SDN,Heat wave,0,0
/06/2016,SDN,Flash flood,0,0
07/05/2006,SUR,Riverine flood,0,0
//1983,SWZ,Drought,0,0
/01/1984,SWZ,Drought,0,0
/01/2000,SWZ,Riverine flood,50,0
23/01/2005,SWZ,--,0,0
27/07/2007,SWZ,Forest fire,0,0
04/02/2008,SWZ,Riverine flood,0,0
/02/2016,SWZ,Drought,0,0
/05/1977,SWE,--,170000,0
13/09/1985,SWE,Riverine flood,5800,0
25/02/1990,SWE,--,5000,Vivian
27/10/2002,SWE,Convective storm,0,0
/12/2005,SWE,Severe winter conditions,0,0
/02/1951,CHE,Avalanche,20000,0
28/01/1968,CHE,Avalanche,0,0
/04/1975,CHE,Avalanche,0,0
/07/1977,CHE,--,0,0
/08/1983,CHE,--,1000,0
16/05/1983,CHE,--,0,0
15/08/1985,CHE,Convective storm,2000,0
20/10/1986,CHE,--,0,0
06/07/1987,CHE,--,138900,0
29/07/1990,CHE,--,0,0
25/02/1990,CHE,--,90000,Vivian
04/07/1993,CHE,Convective storm,22000,0
22/09/1993,CHE,--,420000,0
17/08/1997,CHE,--,68500,0
11/05/1999,CHE,Riverine flood,330000,0
25/12/1999,CHE,Extra-tropical storm,1500000,Lothar
13/12/2001,CHE,Cold wave,0,0
27/10/2002,CHE,--,0,0
02/01/2003,CHE,Extra-tropical storm,5000,Calvann
21/08/2005,CHE,Riverine flood,2100000,0
/03/2006,CHE,--,0,0
17/01/2007,CHE,Extra-tropical storm,100000,Kyrill
08/08/2007,CHE,Riverine flood,350000,0
28/02/2010,CHE,Extra-tropical storm,14000,Xynthia
16/12/2011,CHE,Extra-tropical storm,0,Joachim
07/12/2012,CHE,Cold wave,0,0
24/12/2013,CHE,Extra-tropical storm,0,Storm Dirk
23/04/1967,SYR,--,5000,0
/05/1999,SYR,Drought,0,0
02/10/2002,SYR,Landslide,0,0
29/10/2006,SYR,Riverine flood,0,0
07/01/2015,SYR,Convective storm,0,Huda
17/03/1906,TWN,Ground movement,0,0
/08/1911,TWN,Tropical cyclone,20000,0
20/04/1935,TWN,Ground movement,0,0
/09/1951,TWN,Tropical cyclone,0,0
/07/1958,TWN,Tropical cyclone,0,0
/08/1960,TWN,Tropical cyclone,0,0
/08/1962,TWN,Tropical cyclone,0,0
10/06/1965,TWN,Tropical cyclone,0,Dinah
30/05/1966,TWN,Tropical cyclone,17322,Judy
25/09/1969,TWN,Tropical cyclone,88000,Elsie & Flossie
10/06/1977,TWN,--,1000,0
/09/1977,TWN,--,0,0
09/09/1983,TWN,Tropical cyclone,0,Ellen
25/05/1986,TWN,Landslide,0,0
19/09/1986,TWN,Tropical cyclone,80000,Abby
24/10/1987,TWN,Tropical cyclone,0,Lynn
23/06/1990,TWN,Tropical cyclone,0,0
15/08/1991,TWN,Tropical cyclone,0,Fred
07/08/1994,TWN,Tropical cyclone,232000,Doug
01/09/1994,TWN,Tropical cyclone,24000,Gladys
01/08/1994,TWN,Tropical cyclone,100000,Caitlin
27/07/1996,TWN,Tropical cyclone,200000,Gloria
18/08/1997,TWN,Tropical cyclone,50000,Winnie
23/10/1998,TWN,Tropical cyclone,4000,Babs
21/09/1999,TWN,Ground movement,14100000,0
22/08/2000,TWN,Tropical cyclone,135000,Bilis
24/06/2001,TWN,Tropical cyclone,5000,Chebi
30/07/2001,TWN,Tropical cyclone,240000,Toraji
16/09/2001,TWN,Tropical cyclone,800000,Nari
09/07/2002,TWN,Tropical cyclone,0,Nakri
02/09/2003,TWN,Tropical cyclone,0,Dujuan
24/08/2004,TWN,Tropical cyclone,5000,Aere (Marce/20W)
22/10/2004,TWN,Tropical cyclone,0,Nock-ten (Tonyo/28W)
18/07/2005,TWN,Tropical cyclone,100000,Haitang (Feria/05W)
30/07/2005,TWN,Tropical cyclone,1000,Matsa (Gorio/09W)
02/10/2005,TWN,Tropical cyclone,100000,Longwang
17/07/2006,TWN,Tropical cyclone,0,Bilis
26/12/2006,TWN,Ground movement,0,0
06/10/2007,TWN,Tropical cyclone,35000,Krosa
18/07/2008,TWN,Tropical cyclone,16000,"Tropical storm ""Kalmaegi"""
28/09/2008,TWN,Tropical cyclone,90000,"Typhoon ""Jangmi"" (Ofel)"
07/08/2009,TWN,Tropical cyclone,250000,Typhoon Morakot (Kiko)
22/10/2010,TWN,Tropical cyclone,10000,Typhoon Megi (Juan)
09/06/2012,TWN,Riverine flood,16900,0
24/08/2012,TWN,Tropical cyclone,8300,Typhoon Tembin
14/07/2013,TWN,Tropical cyclone,43500,Typhoon Soulik
22/09/2013,TWN,Tropical cyclone,6100,Typhoon Usagi (Odette)
22/07/2014,TWN,Tropical cyclone,20000,Typhoon Henry (Matmo)
12/07/2015,TWN,Tropical cyclone,0,Typhoon Chan-Home
28/09/2015,TWN,Tropical cyclone,26000,Typhoon Dujuan
06/02/2016,TWN,Ground movement,700000,0
14/09/2016,TWN,Tropical cyclone,70000,Typhoon Ferdie (Meranti)
18/05/1990,TJK,Riverine flood,0,0
13/05/1992,TJK,Landslide,24100,0
07/05/1993,TJK,Mudslide,149000,0
27/05/1996,TJK,Flash flood,0,0
23/02/1998,TJK,Avalanche,0,0
30/06/1998,TJK,--,0,0
07/07/1999,TJK,Flash flood,6154,0
/05/2000,TJK,Drought,57000,0
20/05/2001,TJK,Landslide,600,0
09/01/2002,TJK,Ground movement,0,0
23/03/2002,TJK,Riverine flood,0,0
16/06/2002,TJK,Riverine flood,0,0
26/02/2003,TJK,Landslide,0,0
06/06/2003,TJK,Riverine flood,20000,0
13/07/2004,TJK,Riverine flood,12000,0
08/06/2005,TJK,Riverine flood,0,0
26/01/2006,TJK,Avalanche,0,0
29/07/2006,TJK,Ground movement,22000,0
21/07/2007,TJK,Ground movement,0,0
22/07/2007,TJK,--,0,0
/10/2008,TJK,Drought,0,0
02/01/2010,TJK,Ground movement,1500,0
06/05/2010,TJK,Riverine flood,204000,0
11/06/2011,TJK,Riverine flood,0,0
/02/2012,TJK,Riverine flood,760,0
/01/2013,TJK,Severe winter conditions,0,0
10/05/2014,TJK,Flash flood,0,0
11/05/2015,TJK,Riverine flood,0,0
07/12/2015,TJK,Ground movement,5000,0
01/07/2016,TJK,Ground movement,0,0
19/07/1908,TZA,Ground movement,0,0
10/12/1913,TZA,Ground movement,0,0
07/05/1964,TZA,Ground movement,0,0
/03/1968,TZA,--,1000,0
//1977,TZA,Drought,0,0
/06/1979,TZA,--,0,0
//1984,TZA,Drought,0,0
/04/1988,TZA,--,0,0
07/04/1989,TZA,--,0,0
02/05/1990,TZA,--,0,0
12/02/1993,TZA,--,3510,0
09/01/1994,TZA,Riverine flood,0,0
08/03/1995,TZA,Riverine flood,0,0
//1996,TZA,Drought,0,0
02/10/1997,TZA,"Land fire (Brush, Bush, Pastur",0,0
08/04/1998,TZA,Flash flood,0,0
02/10/2000,TZA,Ground movement,0,0
05/01/2001,TZA,Ground movement,0,0
27/02/2001,TZA,Flash flood,0,0
18/05/2002,TZA,Ground movement,0,0
/08/2003,TZA,Drought,0,0
/10/2004,TZA,Drought,0,0
05/12/2005,TZA,Ground movement,0,0
23/10/2006,TZA,Riverine flood,0,0
10/01/2008,TZA,--,0,0
/12/2008,TZA,Convective storm,0,0
16/01/2009,TZA,Convective storm,0,0
25/12/2009,TZA,Riverine flood,0,0
09/04/2011,TZA,Riverine flood,0,0
/08/2011,TZA,Drought,0,0
22/01/2014,TZA,Flash flood,2000,0
03/03/2015,TZA,Convective storm,0,0
17/01/2016,TZA,--,0,0
22/04/2016,TZA,--,0,0
10/09/2016,TZA,Ground movement,458000,0
19/05/1901,TZA,Ground movement,0,0
13/10/1910,TZA,Ground movement,0,0
/05/1964,TZA,Riverine flood,0,0
/05/1967,TZA,Drought,0,0
/05/1974,TZA,--,3000,0
/03/1978,TZA,--,0,0
04/06/1982,TZA,--,0,0
//1986,TZA,--,0,0
//1988,TZA,Drought,0,0
03/04/1990,TZA,Riverine flood,280,0
//1991,TZA,Drought,0,0
06/05/1993,TZA,--,0,0
23/04/1994,TZA,Tropical cyclone,0,0
26/05/1995,TZA,Riverine flood,0,0
04/04/1997,TZA,--,0,0
20/12/1997,TZA,Riverine flood,0,0
27/04/1998,TZA,Flash flood,0,0
01/12/2000,TZA,Riverine flood,0,0
22/01/2001,TZA,Landslide,0,0
26/04/2002,TZA,Riverine flood,0,0
20/12/2003,TZA,Riverine flood,0,0
26/12/2004,TZA,Tsunami,0,0
16/04/2005,TZA,Riverine flood,0,0
09/05/2006,TZA,Riverine flood,0,0
//2006,TZA,Drought,0,0
17/03/2008,TZA,Riverine flood,0,0
/12/2008,TZA,Convective storm,0,0
10/11/2009,TZA,Riverine flood,0,0
20/12/2011,TZA,Riverine flood,0,0
04/12/2011,TZA,Riverine flood,0,0
01/03/2012,TZA,Riverine flood,0,0
18/04/2014,TZA,Riverine flood,0,0
07/05/2015,TZA,--,0,0
10/02/2016,TZA,Flash flood,0,0
10/09/2016,TZA,Ground movement,458000,0
27/10/1962,THA,Tropical cyclone,19000,Harriet
03/01/1975,THA,--,45000,0
/08/1978,THA,--,0,0
03/10/1980,THA,--,59700,0
/12/1981,THA,--,13000,0
/12/1984,THA,--,3000,0
12/10/1985,THA,--,3600,0
30/11/1987,THA,--,7200,0
03/11/1989,THA,Tropical cyclone,452000,Gay
/08/1991,THA,Riverine flood,0,0
17/08/1991,THA,Tropical cyclone,8323,0
19/05/1992,THA,--,0,0
17/10/1992,THA,Tropical cyclone,0,Colleen
27/11/1993,THA,Flash flood,1261000,0
29/09/1993,THA,--,25070,Winona
/12/1993,THA,--,400100,0
//1993,THA,Drought,2000,0
//1985,TCA,Tropical cyclone,5,Kate
01/09/2004,TCA,Tropical cyclone,0,Frances
01/09/2008,TCA,Tropical cyclone,0,Hurricane Hanna
