Year,iso,type,death,dollars
04/11/1987,ESP,Flood,5,1283000
04/09/1989,ESP,Storm,14,0
11/12/1990,ESP,Storm,8,0
//1995,ESP,Drought,0,4500000
02/04/1994,ESP,Storm,12,0
04/07/1994,ESP,Wildfire,20,0
25/07/1995,ESP,Extreme temperature ,30,0
09/08/1996,ESP,Landslide,84,20000
01/10/1997,ESP,Flood,5,0
/07/1998,ESP,Wildfire,0,42108
28/12/1999,ESP,Storm,6,100000
//1999,ESP,Drought,0,3200000
//2000,ESP,Wildfire,0,0
05/12/2000,ESP,Storm,7,0
10/11/2001,ESP,Storm,10,72000
/08/2003,ESP,Wildfire,5,0
28/03/2004,ESP,Flood,0,14285
04/08/2004,ESP,Wildfire,3,3000
/01/2006,ESP,Extreme temperature ,9,0
15/08/2006,ESP,Wildfire,4,659000
26/01/2007,ESP,Storm,1,0
26/05/2007,ESP,Flood,1,400000
24/01/2009,ESP,Storm,14,1900000
28/02/2010,ESP,Storm,3,340000
11/05/2011,ESP,Earthquake,10,200000
27/07/2012,ESP,Wildfire,4,0
19/06/2013,ESP,Flood,0,0
07/01/2014,ESP,Storm,3,0
03/11/2015,ESP,Flood,4,0
25/12/1957,LKA,Storm,200,0
/09/1966,LKA,Flood,23,5000
25/12/1969,LKA,Flood,62,8500
/10/1977,LKA,Landslide,27,0
/05/1978,LKA,Flood,10,0
24/11/1978,LKA,Storm,740,100000
//1980,LKA,Drought,0,0
//1981,LKA,Drought,0,0
12/12/1982,LKA,Flood,34,0
/12/1983,LKA,Flood,3,0
/11/1984,LKA,Flood,0,2000
/07/1984,LKA,Flood,3,0
/01/1986,LKA,Flood,43,934
//1989,LKA,Drought,0,0
14/01/1990,LKA,Flood,33,0
06/06/1991,LKA,Flood,27,30000
/12/1992,LKA,Flood,1,2750
08/10/1993,LKA,Landslide,65,0
/01/1994,LKA,Flood,0,0
27/11/1994,LKA,Flood,0,0
09/06/1996,LKA,Flood,0,0
20/07/1998,LKA,Flood,1,0
22/04/1999,LKA,Flood,6,0
22/11/2000,LKA,Flood,3,3000
/02/2001,LKA,Flood,0,0
20/12/2002,LKA,Flood,2,0
23/12/2004,LKA,Flood,6,0
23/11/2005,LKA,Flood,6,0
14/01/2007,LKA,Flood,18,0
01/01/2008,LKA,Flood,0,0
03/05/2008,LKA,Storm,9,0
04/12/2008,LKA,Flood,15,0
22/11/2009,LKA,Flood,0,0
20/05/2010,LKA,Flood,28,105000
18/01/2011,LKA,Flood,47,200000
27/11/2011,LKA,Storm,22,0
31/10/2012,LKA,Storm,0,57000
/11/2012,LKA,Drought,0,0
16/05/2013,LKA,Storm,7,0
10/06/2014,LKA,Flood,27,2000
29/10/2014,LKA,Landslide,38,0
06/02/2014,LKA,Flood,27,0
/08/2014,LKA,Drought,0,25000
05/10/2015,LKA,Flood,8,0
/05/2017,LKA,Drought,0,20000
/07/1978,SDN,Flood,34,25000
15/08/1983,SDN,Flood,0,0
//1985,SDN,Drought,150000,0
02/09/1988,SDN,Flood,96,0
//1990,SDN,Drought,0,0
01/08/1993,SDN,Earthquake,3,0
13/09/1994,SDN,Flood,8,0
26/10/1996,SDN,Flood,100,0
//1996,SDN,Drought,0,0
10/09/1998,SDN,Flood,103,40000
10/09/1999,SDN,Flood,36,0
/10/1999,SDN,Flood,2,0
//2001,SDN,Drought,0,0
03/08/2002,SDN,Flood,0,0
21/08/2003,SDN,Flood,20,184000
15/07/2005,SDN,Flood,0,0
26/09/2006,SDN,Flood,27,0
08/10/2007,SDN,Flood,150,300000
15/07/2010,SDN,Flood,33,0
03/08/2011,SDN,Storm,20,0
12/08/2012,SDN,Flood,35,0
/09/2014,SDN,Flood,39,0
15/08/2015,SDN,Extreme temperature ,16,0
08/09/2016,SDN,Flood,171,0
29/05/2006,SUR,Flood,3,0
//1983,SWZ,Drought,500,0
//1984,SWZ,Drought,0,0
/01/2000,SWZ,Flood,0,50
23/01/2005,SWZ,Storm,0,0
30/07/2007,SWZ,Wildfire,2,0
04/02/2008,SWZ,Flood,0,0
/02/2017,SWZ,Drought,0,0
/05/1977,SWE,Flood,0,170000
13/09/1985,SWE,Flood,11,5800
27/02/1990,SWE,Storm,0,5000
27/10/2002,SWE,Storm,1,0
/12/2005,SWE,Extreme temperature ,0,0
/02/1951,CHE,Landslide,92,20000
28/01/1968,CHE,Landslide,20,0
/04/1975,CHE,Landslide,13,0
/07/1977,CHE,Flood,0,0
/08/1983,CHE,Storm,0,1000
16/05/1983,CHE,Flood,0,0
15/08/1985,CHE,Storm,0,2000
20/10/1986,CHE,Storm,0,0
06/07/1987,CHE,Storm,1,138900
29/07/1990,CHE,Storm,0,0
27/02/1990,CHE,Storm,1,90000
05/07/1993,CHE,Storm,0,22000
25/09/1993,CHE,Storm,2,420000
17/08/1997,CHE,Flood,0,68500
30/06/1999,CHE,Flood,3,330000
27/12/1999,CHE,Storm,12,1500000
13/12/2001,CHE,Extreme temperature ,0,0
27/10/2002,CHE,Storm,1,0
03/01/2003,CHE,Storm,0,5000
26/08/2005,CHE,Flood,6,2100000
/03/2006,CHE,Storm,1,0
18/01/2007,CHE,Storm,0,100000
12/08/2007,CHE,Flood,1,350000
28/02/2010,CHE,Storm,0,14000
16/12/2011,CHE,Storm,0,0
31/12/2012,CHE,Extreme temperature ,11,0
24/12/2013,CHE,Storm,0,0
23/04/1967,SYR,Flood,0,5000
//2000,SYR,Drought,0,0
02/10/2002,SYR,Landslide,80,0
29/10/2006,SYR,Flood,6,0
11/01/2015,SYR,Storm,4,0
17/03/1906,TWN,Earthquake,6000,0
/08/1911,TWN,Storm,1000,20000
20/04/1935,TWN,Earthquake,3410,0
/09/1951,TWN,Storm,100,0
/07/1958,TWN,Storm,31,0
/08/1960,TWN,Storm,199,0
/08/1962,TWN,Storm,107,0
10/06/1965,TWN,Storm,31,0
30/05/1966,TWN,Storm,36,17322
25/09/1969,TWN,Storm,194,88000
10/06/1977,TWN,Flood,18,1000
/09/1977,TWN,Flood,27,0
09/09/1983,TWN,Storm,82,0
25/05/1986,TWN,Landslide,14,0
19/09/1986,TWN,Storm,13,80000
24/10/1987,TWN,Storm,61,0
23/06/1990,TWN,Storm,5,0
15/08/1991,TWN,Storm,33,0
16/08/1994,TWN,Storm,16,232000
01/09/1994,TWN,Storm,6,24000
04/08/1994,TWN,Storm,10,100000
27/07/1996,TWN,Storm,20,200000
19/08/1997,TWN,Storm,44,50000
24/10/1998,TWN,Storm,2,4000
21/09/1999,TWN,Earthquake,2264,14100000
23/08/2000,TWN,Storm,14,135000
25/06/2001,TWN,Storm,9,5000
30/07/2001,TWN,Storm,100,240000
20/09/2001,TWN,Storm,80,800000
09/07/2002,TWN,Storm,7,0
02/09/2003,TWN,Storm,3,0
25/08/2004,TWN,Storm,32,5000
25/10/2004,TWN,Storm,7,0
18/07/2005,TWN,Storm,12,100000
08/08/2005,TWN,Storm,0,1000
02/10/2005,TWN,Storm,2,100000
17/07/2006,TWN,Storm,3,0
26/12/2006,TWN,Earthquake,2,0
10/10/2007,TWN,Storm,18,35000
19/07/2008,TWN,Storm,26,16000
28/09/2008,TWN,Storm,3,90000
08/08/2009,TWN,Storm,630,250000
22/10/2010,TWN,Storm,32,10000
12/06/2012,TWN,Flood,6,16900
24/08/2012,TWN,Storm,8,8300
14/07/2013,TWN,Storm,3,43500
22/09/2013,TWN,Storm,0,6100
24/08/2014,TWN,Storm,0,20000
12/07/2015,TWN,Storm,0,0
28/09/2015,TWN,Storm,3,26000
06/02/2016,TWN,Earthquake,117,700000
14/09/2016,TWN,Storm,0,70000
19/05/1990,TJK,Flood,0,0
24/05/1992,TJK,Landslide,243,24100
08/05/1993,TJK,Landslide,5,149000
27/05/1996,TJK,Flood,0,0
23/02/1998,TJK,Landslide,11,0
30/06/1998,TJK,Flood,0,0
12/07/1999,TJK,Flood,27,6154
//2001,TJK,Drought,0,57000
20/05/2001,TJK,Landslide,1,600
09/01/2002,TJK,Earthquake,3,0
23/03/2002,TJK,Flood,0,0
18/06/2002,TJK,Flood,8,0
26/02/2003,TJK,Landslide,0,0
10/06/2003,TJK,Flood,6,20000
14/07/2004,TJK,Flood,0,12000
10/06/2005,TJK,Flood,8,0
02/02/2006,TJK,Landslide,21,0
29/07/2006,TJK,Earthquake,3,22000
21/07/2007,TJK,Earthquake,11,0
22/07/2007,TJK,Flood,21,0
/10/2008,TJK,Drought,0,0
02/01/2010,TJK,Earthquake,0,1500
10/05/2010,TJK,Flood,73,204000
12/06/2011,TJK,Flood,0,0
/05/2012,TJK,Flood,0,760
/02/2013,TJK,Extreme temperature ,0,0
16/05/2014,TJK,Flood,0,0
13/05/2015,TJK,Flood,0,0
07/12/2015,TJK,Earthquake,2,5000
01/07/2016,TJK,Earthquake,0,0
19/07/1908,TZA,Earthquake,0,0
10/12/1913,TZA,Earthquake,0,0
07/05/1964,TZA,Earthquake,4,0
/03/1968,TZA,Flood,40,1000
//1977,TZA,Drought,0,0
/06/1979,TZA,Flood,0,0
//1984,TZA,Drought,0,0
/04/1988,TZA,Flood,0,0
07/04/1989,TZA,Flood,10,0
02/05/1990,TZA,Flood,6,0
12/02/1993,TZA,Flood,54,3510
13/01/1994,TZA,Flood,31,0
08/03/1995,TZA,Flood,0,0
//2000,TZA,Drought,0,0
02/10/1997,TZA,Wildfire,0,0
08/04/1998,TZA,Flood,56,0
02/10/2000,TZA,Earthquake,1,0
05/01/2001,TZA,Earthquake,0,0
27/02/2001,TZA,Flood,5,0
18/05/2002,TZA,Earthquake,2,0
//2004,TZA,Drought,0,0
//2004,TZA,Drought,0,0
05/12/2005,TZA,Earthquake,2,0
19/12/2006,TZA,Flood,0,0
31/03/2008,TZA,Flood,72,0
/12/2008,TZA,Storm,0,0
16/01/2009,TZA,Storm,0,0
10/01/2010,TZA,Flood,18,0
19/05/2011,TZA,Flood,8,0
//2012,TZA,Drought,0,0
23/01/2014,TZA,Flood,3,2000
04/03/2015,TZA,Storm,47,0
18/01/2016,TZA,Flood,3,0
24/04/2016,TZA,Flood,13,0
10/09/2016,TZA,Earthquake,17,458000
19/05/1901,TZA,Earthquake,0,0
13/10/1910,TZA,Earthquake,0,0
/05/1964,TZA,Flood,0,0
//1967,TZA,Drought,0,0
/05/1974,TZA,Flood,25,3000
/03/1978,TZA,Flood,0,0
04/06/1982,TZA,Flood,0,0
//1986,TZA,Flood,0,0
//1988,TZA,Drought,0,0
10/04/1990,TZA,Flood,183,280
//1992,TZA,Drought,0,0
06/05/1993,TZA,Flood,0,0
23/04/1994,TZA,Storm,4,0
26/05/1995,TZA,Flood,3,0
04/04/1997,TZA,Flood,46,0
31/12/1997,TZA,Flood,37,0
04/05/1998,TZA,Flood,5,0
31/12/2000,TZA,Flood,36,0
22/01/2001,TZA,Landslide,13,0
28/05/2002,TZA,Flood,9,0
21/12/2003,TZA,Flood,0,0
26/12/2004,TZA,Earthquake,10,0
18/04/2005,TZA,Flood,1,0
17/05/2006,TZA,Flood,0,0
//2006,TZA,Drought,0,0
04/04/2008,TZA,Flood,1,0
/12/2008,TZA,Storm,0,0
13/11/2009,TZA,Flood,20,0
22/12/2011,TZA,Flood,20,0
04/12/2011,TZA,Flood,9,0
07/03/2012,TZA,Flood,10,0
01/05/2014,TZA,Flood,28,0
21/05/2015,TZA,Flood,12,0
15/02/2016,TZA,Flood,0,0
10/09/2016,TZA,Earthquake,17,458000
27/10/1962,THA,Storm,769,19000
03/01/1975,THA,Flood,239,45000
/08/1978,THA,Flood,0,0
03/10/1980,THA,Flood,57,59700
/12/1981,THA,Storm,55,13000
/12/1984,THA,Flood,17,3000
12/10/1985,THA,Flood,18,3600
30/11/1987,THA,Flood,24,7200
05/11/1989,THA,Storm,458,452000
/08/1991,THA,Flood,16,0
17/08/1991,THA,Storm,38,8323
19/05/1992,THA,Storm,0,0
17/10/1992,THA,Storm,0,0
02/12/1993,THA,Flood,23,1261000
29/09/1993,THA,Storm,0,25070
/12/1993,THA,Flood,14,400100
//1993,THA,Drought,0,2000
//1985,TCA,Storm,0,5
01/09/2004,TCA,Storm,0,0
01/09/2008,TCA,Storm,0,0
21/10/1972,TUV,Storm,6,0
22/02/1987,TUV,Storm,0,0
03/01/1993,TUV,Storm,0,0
11/03/2015,TUV,Storm,0,0
//1967,UGA,Drought,0,200
//1988,UGA,Drought,0,0
24/05/1990,UGA,Earthquake,0,0
06/02/1994,UGA,Earthquake,7,70000
28/11/1997,UGA,Flood,100,1000
//1999,UGA,Drought,0,1600
21/09/2000,UGA,Storm,0,0
/05/2001,UGA,Flood,1,0
/12/2001,UGA,Flood,0,0
30/03/2002,UGA,Flood,0,0
//2002,UGA,Drought,79,0
03/07/2003,UGA,Flood,20,0
10/11/2004,UGA,Flood,0,0
21/08/2006,UGA,Flood,3,0
31/10/2007,UGA,Flood,29,71
17/11/2008,UGA,Flood,49,0
01/03/2010,UGA,Landslide,388,0
28/06/2011,UGA,Storm,23,0
24/06/2012,UGA,Landslide,18,0
05/05/2013,UGA,Flood,13,3100
03/08/1950,VEN,Earthquake,100,0
29/07/1967,VEN,Earthquake,240,50000
26/11/1980,VEN,Earthquake,0,0
//1981,VEN,Earthquake,15,5000
02/06/1986,VEN,Earthquake,2,1000
06/09/1987,VEN,Landslide,96,800
25/07/1988,VEN,Flood,63,0
/10/1988,VEN,Storm,11,0
08/08/1993,VEN,Storm,100,4500
25/10/1994,VEN,Flood,26,0
05/12/1996,VEN,Flood,0,0
14/07/1997,VEN,Flood,3,0
21/08/1999,VEN,Flood,5,0
/10/2000,VEN,Flood,13,0
31/07/2002,VEN,Flood,4,3000
28/08/2003,VEN,Flood,0,0
25/11/2004,VEN,Flood,35,0
14/02/2005,VEN,Flood,76,50000
/06/2005,VEN,Flood,13,0
23/11/2008,VEN,Flood,8,0
24/09/2010,VEN,Storm,8,0
01/12/2011,VEN,Flood,0,0
12/12/2011,VEN,Flood,8,16000
07/07/2015,VEN,Flood,0,0
26/09/1953,VNM,Storm,1000,0
/11/1964,VNM,Storm,7000,50000
20/09/1966,VNM,Flood,31,10000
01/05/1971,VNM,Storm,23,0
10/11/1973,VNM,Storm,100,0
/08/1978,VNM,Flood,74,0
15/09/1980,VNM,Storm,176,0
18/10/1982,VNM,Storm,70,0
/09/1983,VNM,Storm,578,0
15/04/1984,VNM,Storm,21,0
/11/1984,VNM,Storm,134,0
23/10/1985,VNM,Storm,798,0
